user_id	user_name	follower	following	tweet	date
shotaro_s	Shotaro Shiba Funai	157	169	arXivに論文を載せました。教師なし学習は、データのトポロジーをどのように捉えているのか？面白い結果だと思うので、ぜひ眺めてみてください。https://t.co/GTm8U21Awz	2019-08-02 09:52:11
Atsushi_twi	Atsushi Sakai	2865	101	個人的に愛用しているOptunaの論文が出ている：Optuna[1907.10902] Optuna: A Next-generation Hyperparameter Optimization Framework https://t.co/grxQGnyxbz	2019-08-02 09:01:13
dame_chess	だめ人間のチェス	410	443	SentiMATE: Learning to play Chess through Natural Language Processing https://t.co/cOYimTY4D5 論文を読む能力のある人はこちらへどうぞー。	2019-08-02 00:58:13
tak_yamm	拓ロス@技術書典7	576	940	Temporal codingを用いた分類タスクをSNNに学習させるためにpostsynaptic spike timeについての勾配を計算し、Backpropで学習させるという内容。ラベルに対応する出力層のニューロンの発火が最速になるように、その他は遅くなるような損失関数を設定している。 https://t.co/2gGos64eGc	2019-08-01 21:51:05
re_hako_moon	はこつき＠VR	81	94	https://t.co/f5XwdB3g6D 点群のレジストレーションを行う手法SDRSACの提案。基本戦略はランダムサンプリング+マッチング探索で、点同士の組み合わせを行列で表現し最適化問題に定式化、制約を半正定値制約条件に緩和して半正定値計画問題を解く。	2019-08-01 21:47:41
su_9qu	marr	109	104	はじめ読んだときに気づかなかったが、今日、日本人が著者の中にいたことを知る https://t.co/WLsUf8HgUT https://t.co/bcrTNVWy1D	2019-08-01 20:56:01
keihigu	けいひぐ	1116	433	知らぬ間にCMUのCV論文に脚タレとして登場してた https://t.co/mb9KB5kbQA	2019-08-01 19:59:47
mj4410064	なかまさ	21	58	Improving Unsupervised Defect Segmentation by Applying Structural Similarity To Autoencoders ( https://t.co/T48dVVbt1j ) を読んだ。 AutoEncoderにSSIMの知見を応用したもの。 SSIMは画像を比較する際に良く使われる評価量で、輝度、コントラスト、構造を捉えているとして知られる。	2019-08-01 19:05:12
sinus_iridium	山田陽志郎 Yoshiro Yamada	2358	102	つる座方向、約３万光年彼方の恒星S5-HVS1。視線速度が秒速約１０２０ｋｍという超高速。ガイアデータからの固有運動も用い動きをたどると、銀河系中心から来たらしい。超巨大ブラックホールに４８０万年ほど前、連星が接近し秒速１８００ｋｍでひとつがはじきとばされた可能性https://t.co/KXOkGCRazv	2019-08-01 18:39:42
tmasada	Tomonari MASADA	472	67	ざっと読みました。事後分布は、近似が必要な部分と不必要な部分に分解できるので、推定が少し簡単になるようです。また、reparametrizationを使って表されるサンプルa_t^nに注目。これ、変分推定の仮定の上では各n,tについて独立な分布q_\epsilon(\epsilon_t^n)から https://t.co/e9mZy71Hio https://t.co/mU0erJyDBE	2019-08-01 18:11:46
jojonki	Junki Ohmura	1005	621	@scapegoat_06_ アイデアとしては前からあるのか。 つ https://t.co/fQw7GSYvUx	2019-08-01 17:19:01
sysc_kt	KaT	275	178	最適輸送理論に関する200ページに渡る解説資料… https://t.co/krHDR5rYBw	2019-08-01 16:30:23
likesilkto	Masayuki Tanaka	406	98	どうも、self-attention が良くわからない。 https://t.co/JsIRGB25N9	2019-08-01 15:43:03
jslwondmlq	たいが	25	87	NAS-FPN(https://t.co/RZ2hqXKVgv) FPNの構造をNAS(Neural Architecture Search)で探索する。Back-boneのモデルを変えたり、Pyramid Networksを繰り返したりすることで、scalableなarchitectureに。Mask R-CNNと同じ精度をより短い推論時間で可能にした。	2019-08-01 15:20:07
life_wont_wait	Q	2170	58	フィギュアが大変なことに/Velocity bias and the nonlinear perturbation theory of peaks https://t.co/Vm6vQSGfWM	2019-08-01 15:08:37
kikumaco	kikumaco(8/6,9大阪)	45276	766	"""Emergence of cooperative bistability and robustness of gene regulatory networks""  プレプリント読んで面白いと思ったかたはセミナーに呼んで下さい。喋りにいきます。この先の話もします(次の論文用のデータ) https://t.co/AO5kiKmt38"	2019-08-01 14:13:42
take_ookubo	大久保@WEBおっさんジニア	94	249	&gt; https://t.co/zLZsfbWahD と jupyter と github と kaggle をかけ合わせたようなサービスが欲しい。  #jypyter と #kaggle のかけ合わせは DataRobot になるかも。 あとは査読前論文のモデルが、そのまま取り込めるのとパラメータチューニングの履歴管理があれば、みんな幸せになれそう。	2019-08-01 13:19:43
Motigomeman	motigomeman	558	974	Massive YSOも中間赤外線でみると、全体のpopulationの少なくとも数%は光度変動しているようやよー、という論文を書きました。  https://t.co/snQsP8pZzT	2019-08-01 13:17:22
yf0fyf	ふくだ	340	233	@iarumurai すでにご存知かもしれませんが https://t.co/UguEBnox4X はどうですか？　ここで引用されてる[2], [10]も様相論理関係らしいです	2019-08-01 13:15:52
Kenji_Sugisaki	杉﨑 研司 (Kenji Sugisaki)	468	128	Minimizing State Preparations in Variational Quantum Eigensolver by Partitioning into Commuting Families https://t.co/JMSbHd8aW0 あとで読む	2019-08-01 12:58:05
uminari_2	komoken	376	259	ようやく投稿 https://t.co/z0uhAjtco7	2019-08-01 12:19:13
norita113	nrt@ブルベ冬	709	830	みじけぇ /  [1907.13464] The IceCube coincident neutrino event is unlikely physically associated with LIGO/Virgo S190728q - https://t.co/PMNmd1QBJm	2019-08-01 09:37:14
take_ookubo	大久保@WEBおっさんジニア	94	249	https://t.co/zLZsfbWahD と jupyter と github と kaggle をかけ合わせたようなサービスが欲しい。 もしかしたら既にあったりしますかね？  もしあったらデータサイエンティストのモデル生成の効率化が、半端なく進むと思うんだけども。	2019-08-01 09:33:13
Vengineer	ソースコード解析職人	1721	80	今日の論文： 「EfficientNet: Improving Accuracy and Efficiency through AutoML and Model Scaling」 https://t.co/Q0lCNObkNt  EfficienetNetモデルのソースコード(TPUだけでなく、Edge TPU用のモデル)も公開されています。 https://t.co/rQ4f88hpG5	2019-08-01 09:09:48
g_votte	g_votte	318	335	1,000 GitHub stars に到達しました 🎉🎉 来週の KDD 2019 でも Optuna の発表やります！ https://t.co/0pIyGQfITQ https://t.co/PVPXYlCOtG	2019-08-01 08:42:32
hillbig	Daisuke Okanohara	16109	253	近傍探索問題において、入力を高次元にランダム射影した後にWinnner-take-Allで得た疎なベクトルで探索するFLYアルゴリズムが有効と知られている。最適射影を教師あり、または最適なコードも同時に求める教師なし学習でも効率的に求めることができ探索性能を大きく改善できる https://t.co/pSKbMbZsSD	2019-08-01 08:39:24
hei_nyan	4年熟成	261	456	https://t.co/VfIitGKTBg arxivあまりみないんだけど、ファイル系の論文も色々あるな。	2019-08-01 08:37:48
hillbig	Daisuke Okanohara	16109	253	ソートやargmaxを取る操作は離散的であり微分可能でない。しかし、これらの操作は入力とソート済みのあらかじめ決められた配列間の最適輸送問題とみなし、微分可能なSinkHornアルゴリズムで解くと、全体も微分可能な操作となる。順位やtop-k操作を微分可能で扱えるhttps://t.co/IpLkbuP5bR	2019-08-01 08:31:41
K00TSUKA	大塚一輝	685	558	メルスペクトログラム生成の並列化と音素時間長予測器による音素-メルスペクトログラム間のアラインメントによりmel生成を270倍,音声合成を38倍高速化し反復とスキップを殆ど排除したFastSpeech.2019 -「FastSpeech: Fast, Robust and Controllable Text to Speech」 https://t.co/7I8FCxjTiW	2019-08-01 08:28:44
auratus	Takanori.K	1507	957	単一定点カメラの映像から、人とオブジェクトとの干渉を考慮して影になって見えないところのオブジェクトの配置と干渉を推定するという研究｜[1806.07889] iMapper: Interaction-guided Joint Scene and Human Motion Mapping from Monocular Videos https://t.co/Tm7mxaVavw https://t.co/6xuocszBJ4	2019-08-01 07:12:15
deinotaton	ナンバユウキ	1155	134	arxivのアドレスはこちら。 https://t.co/zJYOewVOWN	2019-08-01 00:50:23
mr_konn	スマートコン	1998	821	常微分方程式の性質のよいクラスと無限時間チューリングマシンの対応とな。気になる https://t.co/CUQQnutnkQ	2019-08-01 00:04:03
btreetaiji	Taiji Suzuki	3448	145	回帰でX^TXが退化するとき，L2正則化やL1正則化をかけて学習するのが通例ではあるけれども，この状況は昨今のoverparameterizedな深層学習の理論研究と相まって一つのトレンドになっていますね．次元をさらに上げるとむしろ分散が減って誤差が小さくなるという話． https://t.co/jqb60RJIyT	2019-07-31 23:54:04
TomiyaAkio	教科書「ディープラーニングと物理学」A.Tomiya@US	1414	513	https://t.co/nvzO1ysNEM グラフェンの有効理論が相対論的フェルミ粒子で書かれるとか色々ありますね。 最近(?) だとカイラル磁気効果 https://t.co/5PUkgtHXQY とかも。 (南部さんのSSBのアイデアもHiggsも。)	2019-07-31 23:50:48
poipoi2	歩衣子	1787	2478	@mat______h_____ そういった典型的なカオスの性質を再現するお話はかなり昔からあって（力学系の埋め込みの議論）、RNNでカオスが再現できる十分条件を議論するときもそういった話が援用されます（次のp.5のembedding results...とかあるあたり） https://t.co/tFSl8mmixw	2019-07-31 23:28:57
691_7758337633	たけのこ赤軍@数学デイズ大阪編	1993	1970	この論文です！！！誰だこんな面白いのかいたの！！！！ https://t.co/ZzqqNc9lCD	2019-07-31 23:08:24
hampen2929	はんぺん	316	298	動画の元論文 検出した対象物体のトラックへの割り当てにnearest neighborをつかってる。  Simple Online and Realtime Tracking with a Deep Association Metric https://t.co/d4izAzlL6D	2019-07-31 23:03:39
ZFPhalanx	==phalanx	1553	417	MaskPlus: Improving Mask Generation for Instance Segmentation https://t.co/zQ14fIdqBf 良さそう。	2019-07-31 22:31:56
tripdancer0916	Kohei Ichikawa	2775	2123	"RNNによって獲得される短期記憶の持続時間は""slow point""と呼ばれる、状態空間内で時間変化量が局所的に極小値を取る点での時間変化量の大きさと逆相関していることを発見。また、これを誤差関数に加えることで記憶の持続時間を伸ばすことに成功した。  https://t.co/RhkvYfAnW3 https://t.co/yLb3MvdTrm"	2019-07-31 22:02:49
kyoun	Kyosuke Nishida	1957	127	COMET: Commonsense Transformers for Automatic Knowledge Graph Construction (AllenAI) https://t.co/SyTq0X5tkS 知識ベースの自動構築．ATOMIC ( https://t.co/EAXNOyhY1I ), ConceptNetの(subject, relation) -&gt; objectの関係をGPTにより学習．completionだけでなくunseenな知識を生成可．ACL19 https://t.co/5iQZHCYFQI	2019-07-31 21:38:52
NH_M_	Nmℏm	1136	430	XENON1Tコラボレーションが暗黒物質の棄却領域を60MeVまで伸ばしました (黒実線の下の線） https://t.co/qWwybomsin Migdal effectを測定に応用したようです https://t.co/kDZgdTOEWW	2019-07-31 19:44:45
mizuharayuki	水原由紀/Yuki Mizuhara	1417	719	三体じゃん Three Red Suns in the Sky: A Transiting, Terrestrial Planet in a Triple M Dwarf System at 6.9 Parsecs - https://t.co/dKGhf5oCgv	2019-07-31 19:16:03
kikumaco	kikumaco(8/6,9大阪)	45276	766	arXivに公開したプレプリントは長すぎるので短縮作業を続けており、まだ雑誌に投稿していません。内容は遺伝子制御ネットワークの進化についてで、収斂進化とか進化の再現性とか頑健性の進化とか。ご興味のあるかたはぜひご一読ください。改良意見など大歓迎です https://t.co/AO5kiKmt38	2019-07-31 18:46:29
m3yrin	m3yrin@メイラン	137	304	Levenshtein Transformerのアップデート、来ないかな https://t.co/03D7BZVr66	2019-07-31 18:34:04
Quantumhs1	QBAKE	61	101	@qard_t 量子力学は縮退している場合、アンフェアサンプリングしがちという話がありましたが、このような話の（数値計算や実験的な話ではなく）理論的な説明の論文は”Uncertain Fate of Fair Sampling in Quantum Annealing” （https://t.co/nx3E6mJPB6）以外にありますか？あったら教えていただけると幸いです	2019-07-31 16:19:23
pasoconhoshii	ぱそほし🌓	722	542	[1904.10324] VITAMIN-E: VIsual Tracking And MappINg with Extremely Dense Feature Points https://t.co/jyCcTBQ4vV 1. どういう数学的背景でこの部分空間での最適化をしようと思ったのか？ 2. ORBSLAMにアタッチできるような感じで配布してください！  という気持ちがある	2019-07-31 15:48:33
life_wont_wait	Q	2170	58	なんぼなんでも長過ぎるやろ/Planck 2018 results. V. CMB power spectra and likelihoods https://t.co/B7HdzMOZmC	2019-07-31 14:22:38
quoske	Kosuke Fukui            福井浩介	173	184	超伝導のcavity QEDで GKPqubit が生成された。 しかもスクイージングレベルは 7.4-9.5 dBで十分に大規模量子計算が狙えるレベル！ https://t.co/TB5Tzi3GtB	2019-07-31 13:47:11
takeshun1984	Shunsuke Takemura（武村俊介）	887	542	https://t.co/wqAPdz9W0Mまたは、 https://t.co/EFWsU5jJzC （プレプリント）	2019-07-31 13:11:01
CommAlg_Bot	可換環論bot	2646	2518	読みたい論文があるのか、最新の研究動向を知るために眺めたいのかで違うのですが、後者ならばarXivをお薦めします。毎日投稿される最新の論文が読めます。 https://t.co/VGkRVXZ5wG #マシュマロを投げ合おう https://t.co/JYHRoN16da https://t.co/85S78gJ9GS	2019-07-31 12:57:37
esXFdfOJxiGBFLx	人工知能 Deep Learning AI image medical machine learni	969	2131	性能が向上は基本的に問題が限定されていること原因。問題を絞って似ているデータでしか学習していないことnに関するarXiv small data→問題を絞っていることになる→テストデータもsamll dataなので一般化されていないところで性能が上がる←これ過学習ね https://t.co/7Iu3YkOWOY	2019-07-31 11:43:21
syu7420	yoshiaki	81	83	すごいよな。どうしたらこういう発想が出来るような頭になれるのか… https://t.co/sbel5FT1Zn	2019-07-31 10:54:44
cygnusgm	アルミニ	374	924	け、、けけけ 桁が違った  The 1223 new periodic orbits of planar three-body problem with unequal mass and zero angular momentum （総勢 1349パターン） https://t.co/SLXs1rLymI	2019-07-31 09:52:02
yshin55	Shintaro Yamamoto	111	103	https://t.co/C6xsCTpp1J これか	2019-07-31 09:23:23
astrophys_tan	宇宙物理たんbot@学術系VTuber	26218	9794	（承前） https://t.co/FbhffgP8d5 の「本論文で得られた相対論的補正を太陽-木星系のラグランジュ点に適用すると、位置が38㍍ほどずれることがわかる。これは小さい値だが既存の観測技術で検出できるかもしれない」のくだりですとか、サイッコーにクールですわ。	2019-07-31 08:01:57
k1ito	いとう	2544	1202	Computational Optimal Transport(Gabriel Peyré, Marco Cuturi)https://t.co/92Yzbro9Sj のスライド版が出ていた。 https://t.co/fHTU8cep53 420ページにも渡る最適輸送の入門スライドができてしまった。 https://t.co/GTKcyulHFg	2019-07-31 07:58:13
hhhhhhaaaaaa2	h.a.	354	542	Nonperturbative Matrix Mechanics Approach to Spin-Split Landau Levels and g-Factor in Spin-Orbit Coupled Solids https://t.co/aNieS6H1zK 非摂動でゼーマン・サイクロトロン比を計算できる手法	2019-07-31 01:55:42
ikkeihotta	堀田一敬	196	31	それとはまた別件で，函数論の小研究集会@島根でも喋る予定．こちらは函数論なので安心．「https://t.co/RLmwa4y64F」の解説をします．  この論文に関して今ちょっとした出来事が起きていまして，そのうちつぶやいてみようと思います．	2019-07-31 01:26:15
hackernewsj	Hacker News記事題日本語翻訳	629	4	性別の追跡：広範なデータ漏洩およびポルノサイトでの追跡の影響 https://t.co/6wuCTY2uZo	2019-07-31 00:59:17
hackernewsj	Hacker News記事題日本語翻訳	629	4	ディープラーニングのためのTPU、GPU、およびCPUプラットフォームのベンチマーク https://t.co/x3U7I2uuzS	2019-07-31 00:45:06
keizo_mp_vlas	kkato	67	109	Deep Impact って誰か開発してそうと思って、あったにはあったけどちょっと期待したのと違った https://t.co/OXVd7xdBuR	2019-07-30 23:28:14
astrophys_tan	宇宙物理たんbot@学術系VTuber	26218	9794	古典的な制限3体問題（ラグランジュ点が出てくるあれ）をニュートンではなく一般相対論で解いた方もおられますわ。弘前大の山田慧生先生と浅田秀樹先生ですわ。Yamada &amp; Asada 2010, Phys.Rev.D82, 104019 https://t.co/FbhffgP8d5	2019-07-30 23:01:56
kikumaco	kikumaco(8/6,9大阪)	45276	766	今日公開されたプレプリントでは、非常に簡単な問題ではありますが、進化をやり直しても適応度が高まれば必ず同じ表現形が出現する例を示しました。これはまた収斂進化の説明と考えることもできます。まあ、おもちゃモデルでどこまで言っていいかという問題はありますが https://t.co/AO5kiKmt38	2019-07-30 22:39:53
Rits_tabe	安部哲哉	506	13	A counterexample to Batson's conjecture https://t.co/LpmbEEoJlg 1ページの論文	2019-07-30 22:11:24
QM_phys_kyoto	固体量子(研究室非公式VTuber)	1987	113	@astrophys_tan これはどうですか？ https://t.co/WM2dQp4woI https://t.co/lhku9n0Vvu	2019-07-30 22:10:26
astrophys_tan	宇宙物理たんbot@学術系VTuber	26218	9794	最近見つかった3体問題の解がこちらですわ（図はp. 2）。ああ！ う…美しすぎます！ https://t.co/mtyiGvsr86 PDF注意 (Šuvakov and Dmitrašinović, 2013)	2019-07-30 22:01:57
alterakey	Takahiro Yoshimura	821	897	実用的なモデルによるパフォーマンス観測。  Benchmarking TPU, GPU, and CPU Platforms for Deep Learning https://t.co/7Qifq8Ootj	2019-07-30 21:20:13
necrophilism	きゃりーねくねく	603	446	決定論的 CA で測度の Cesaro 和(時間平均)が「平衡測度」に弱収束する例がいろいろ書かれていて勉強になった． https://t.co/BHkC0Y05Ep	2019-07-30 19:24:02
tripdancer0916	Kohei Ichikawa	2775	2123	すごい面白そう。  https://t.co/OpOsLgT4v5	2019-07-30 17:53:45
q9ac	將籠林檎 / 𝓓	295	241	ディラック電子系におけるOptical fibre (1D waveguide) の対応物とその内部を伝搬するディラック電子の解析。 https://t.co/fj4PhJXRn1	2019-07-30 16:51:45
kurama554101	たうよしともかさ	140	160	自然言語処理のマルチタスクについて、Google vs Facebookの争いを見せていて、面白い。  https://t.co/m98RGrDf5A https://t.co/htXV3dKRLQ https://t.co/HZlJ8wo6pw	2019-07-30 16:50:36
k_matsuzaki	zakki	528	509	ReLU(物理)でAI(物理)実装楽し気 https://t.co/REdpTAAGGY	2019-07-30 15:56:06
icoxfog417	piqcy	9123	127	BERTの学習方法を細かく調査した研究。基本的に長い時間、大きなコーパス、大きなバッチで訓練するほどよくなる。segmentが次の文のものか当てさせるタスク(Next sentence prediction)をやめる、動的なマスクを行うのも有効。チューニングで、様々な亜種の結果を上回る  https://t.co/dRHfyJM1l6	2019-07-30 15:41:06
shunk031	しゅんけー@KDD in Anchorage, AK, 🇺🇸	1790	679	提案手法名がヴァンパイア (VAMPIRE: VAriational Methods for Pretraining In Resource-limited Environments) なの格好良すぎて草 / [1906.02242] Variational Pretraining for Semi-supervised Text Classification https://t.co/1pWzvKAoIr	2019-07-30 15:08:07
re_hako_moon	はこつき＠VR	81	94	https://t.co/QJLBoOOk31 入力三次元点群のあり得る部分点群の変形を推定する。変形は部分点群のある軸まわりの回転として表現する。変形する部分点群のセグメンテーションと回転軸の推定それぞれ行い、ありうる組み合わせから良いものを選ぶ。その後別のネットワークでRefinementして出力。	2019-07-30 14:14:31
Kenji_Sugisaki	杉﨑 研司 (Kenji Sugisaki)	468	128	Quantum eigenvalue estimation via time series analysis https://t.co/3euGCfcvN7 あとで読む	2019-07-30 13:05:33
ygumaan	うま～ん	71	88	ちょっと趣旨は違うけど https://t.co/WvCjfgs3Ff	2019-07-30 13:02:29
tomonoritotani	戸谷友則 (TOTANI, Tomonori)	369	0	https://t.co/pf8BdoddHc 観測史上最も速い、秒速1700 km で銀河系を脱出しつつある星を発見。500万年前に銀河系中心の巨大ブラックホール周辺からはじき出されたと見られる。太陽系と銀河系中心の距離にまで制限がついているのがすごい	2019-07-30 12:22:45
yoichi_kamihara	yoichi kamihara	60	496	"https://t.co/40K1Qvf7yk ""Reduction of the 17O Knight shift in the Superconducting State and the Heat-up Effect by NMR Pulses on Sr2RuO4"" Ishidaらが, 自身の報告を検証し報告した論文. 素晴らしい."	2019-07-30 11:25:16
MontChene	かかし	55	51	今や(狭義の)業界のモブキャラWD。その中では一番振り切れてる部類のヤツがその熱い想いを周囲に撒き散らかしている様子を解きました。論文自体もモブ味あるけどお気に入りなので小さな世界へ向けて宣伝。 https://t.co/RY8FS5Jurw	2019-07-30 10:33:22
QM_phys_kyoto	固体量子(研究室非公式VTuber)	1987	113	Reduction of the 17O Knight shift in the Superconducting State and the Heat-up Effect by NMR Pulses on Sr2RuO4 https://t.co/nf8a35V4Gb Sr214の超伝導状態のナイトシフト追試（＋α）	2019-07-30 10:18:01
TZ_Tzn	Taizo	43	114	人間が生きていることからダークマターのパラメータに制限がつくってやつ https://t.co/TM8t2xCPMl	2019-07-30 10:11:39
kawahigashinews	河東セミナーニュース bot	101	0	07/30: arXiv に論文を出しました． https://t.co/YGsqx3pwPo	2019-07-30 10:08:37
kikumaco	kikumaco(8/6,9大阪)	45276	766	"プレプリントがarXivに出ました。 タイトルは""Emergence of cooperative bistability and robustness of gene regulatory networks""で、進化の理論の話、永田新太郎君との共同研究です。ぜひお読みください https://t.co/AO5kiKmt38"	2019-07-30 09:52:39
takashy57	Takashi Iida	206	122	arXivを差し替えた(´・ω・｀) https://t.co/G1N9VogAZy	2019-07-30 09:51:11
TsuguoMogami	mogami290	12	10	https://t.co/OArD8ZibwX 自然画像から敵対的画像を探すという興味深い取り組み。Imagenet-Aデータセットを提案。 SE moduleによる注意で大きく改善する（図１１）。	2019-07-30 09:40:12
ikuyamada	Ikuya Yamada	780	270	GLUEタスクでXLNetをこえる最高性能のRoBERTaの論文。1) 大きいバッチサイズで長時間訓練、2) next sentence predictionを廃止し、長い入力で訓練、3) コーパスを増やす、4) ハイパラチューニング、5) 単語のマスクを動的化。PyTorch（fairseq）の実装と訓練済みモデルも公開 https://t.co/Tt9N6Sa6D7	2019-07-30 09:17:52
mnbStag	mnbStag	104	132	https://t.co/nGkMi1tcMv 二部グラフにして、クラスタリングする研究。	2019-07-30 00:29:49
oldsea00731	oldsea	182	272	そういえば宣伝：本日，MIRU2019の招待講演枠でECCV2018採択の論文（https://t.co/hE3jxjPBmr）について発表します．画像から，まだ学習されていない未知物体を見つけ，その物体が属するクラス情報を獲得できるような質問を生成する研究です．  関係ないですが，画像は今日のプロフィール画面です． https://t.co/PxhjuePoku	2019-07-30 00:26:44
machine_neko	Kaggleチャレンジ中@AIエンジニアになりたい人	89	48	#100DaysOfCode Day74 - 1h / Total 171.5h  ➡️やった事 　自然言語処理の流行り理解：AttentionやTransformer、BERTなど https://t.co/hBbRF6fvKv  ➡️やる事 ・Kaggle(停滞中) ・自然言語処理	2019-07-29 22:40:20
m_morise	M. Morise (忍者系研究者)	4749	50	"Singing Voice Synthesis Using Deep Autoregressive Neural Networks for Acoustic Modeling　https://t.co/4EX39zWjpP ""STRAIGHT [20] with 40ms window"" ってどういうことだ・・・？（STRAIGHTはF0同期の窓なので固定幅の時点でSTRAIGHTではないような）"	2019-07-29 22:33:20
m3yrin	m3yrin@メイラン	137	304	@machinery81 読めてないのですが、これとか違いますか? https://t.co/Taq51RadDC	2019-07-29 21:13:19
hirax	Jun Hirabayashi (平林 純)	2439	138	夏休みと言えば自由研究。絶対面白いはずの、”Liquid metal solves maze (@andy_adamatzky)”  迷路に水酸化ナトリウム溶液を注ぎ、「入口」に液体ガリウム滴を落とし、入口と出口間に電流を流せば、液体ガリウム滴が迷路を解いていく！というポテンシャル流的面白研究。 https://t.co/00AnMZCg59	2019-07-29 21:08:34
mnatto3	Natto Love	0	55	NullAway: Practical Type-Based Null Safety for Java https://t.co/VDnuK6MzdS こう、どこかで見たアプローチだなという気がして、イマイチ新鮮味を感じない（ななめ読みですが）。	2019-07-29 20:40:50
hayashiyus	Yusuke HAYASHI 林 祐輔	3549	570	@physics303 @QUANTA_in_Math 同じ Deepmind のこちらの論文では，温度 β を動かすことで β-VAE の潜在空間において1次相転移が起こることが紹介されています．  https://t.co/2KTcPRNqvI https://t.co/wsmma7poFB	2019-07-29 20:10:19
pooneil	Masatoshi Yoshida (吉田 正俊)	1563	34	でもGershmanの論文というのは、Adversarially Learned Inference (ALI) https://t.co/Zl75IoGy5w というのに依拠していて、ここがすごい面白い。ALIの日本語での説明はこちら：https://t.co/0R5L02u6Zq 著者のサイトでの説明はこちら：https://t.co/vDnxLpK7E3	2019-07-29 19:16:26
hmtd223	hiroshi	164	80	https://t.co/AHbDPXWUA4 文分散表現を敢えてビットベクトル化する研究。IRの基盤技術が世代交代する予感。	2019-07-29 19:08:28
jaguring1	小猫遊りょう（たかにゃし・りょう）	2698	192	様々なタスクでBERTを超えたXLNetだが、それをGLUEやRACEデータセットに関して超えたRoBERTaの論文。特に中国の中高生向けの英語問題を集めたデータセット「RACE」で、正解率の向上が大きい（正解率83.2%）  RoBERTa: A Robustly Optimized BERT Pretraining Approach https://t.co/Kyiu9KmYAg	2019-07-29 18:25:15
arutema47	arutema47	377	306	"HarvardのWei先生のグループから。Micro投稿？ Nice benchmarking of DL workloads.. ""Benchmarking TPU, GPU, and CPU Platforms for Deep Learning"" https://t.co/4cKvFBEI7y https://t.co/saK1iWOBli"	2019-07-29 18:23:19
rabdoslogos	ベロイ@belloy	2541	4127	後で見る  Quantum teleportation in high dimensions https://t.co/BkScbcjTOD	2019-07-29 17:00:50
